SPECIES_ITIS,STOCK_ABBREV,SEX_TYPE,PURPOSE_CODE,SURVEY,SEASON,YEAR,AGE,NO_AT_AGE,ALK_COMPLETE,STRATA_SAMPLING_COMPLETE
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2008,4,1.1694,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2008,5,.6411,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2008,6,.1321,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2008,7,.0166,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2009,1,.0488,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2009,2,1.2399,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2009,3,3.0674,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2009,4,2.2604,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2009,5,.9655,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2009,6,.1321,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2009,7,.0895,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2009,8,.0011,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2009,10,.0013,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2009,11,.0008,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2010,1,.0376,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2010,2,.2637,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2010,3,1.4162,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2010,4,1.2994,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2010,5,1.1702,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2010,6,.5475,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2010,7,.0703,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2010,8,.0169,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2010,9,.0158,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2011,1,.0194,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2011,2,.2904,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2011,3,1.0132,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2011,4,1.076,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2011,5,.5511,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2011,6,.3757,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2011,7,.0794,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2011,8,.03,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2011,9,.0003,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2012,1,.0405,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2012,2,.4715,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2012,3,2.3877,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2012,4,1.837,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2012,5,1.7547,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2012,6,.9223,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2012,7,.3399,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2012,8,.0912,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2012,9,.0476,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2012,10,.001,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2012,11,.0177,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2013,1,.0721,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2013,2,.746,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2013,3,2.2736,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2013,4,1.7134,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2013,5,.4219,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2013,6,.4039,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2013,7,.2501,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2013,8,.1201,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2013,9,.0409,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2013,10,.0193,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2013,11,.0059,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2013,14,.0016,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2014,1,.0674,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2014,2,1.0286,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2014,3,2.2937,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2014,4,2.1302,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2014,5,1.3292,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2014,6,.355,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2014,7,.3532,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2014,8,.1267,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2014,9,.0009,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2014,10,.0098,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2014,11,.0088,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2014,12,.0016,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2015,1,.0552,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2015,2,.6281,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2015,3,2.4827,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2015,4,1.0712,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2015,5,.635,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2015,6,.4444,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2015,7,.1356,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2015,8,.0961,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2015,9,.1273,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2015,10,.0026,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2015,11,.0123,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2015,14,.0006,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2016,1,.1764,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2016,2,1.6343,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2016,3,4.0024,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2016,4,1.9744,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2016,5,1.3302,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2016,6,.8063,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2016,7,.4601,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2016,8,.106,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2016,9,.0499,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2016,10,.0324,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2016,11,.0446,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2017,1,.1315,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2017,2,1.4171,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2017,3,1.7776,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2017,4,1.4322,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2017,5,1.1394,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2017,6,.5381,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2017,7,.1574,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2017,8,.0451,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2017,9,.0249,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2017,10,.016,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2018,1,.0649,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2018,2,1.204,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2018,3,1.2354,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2018,4,1.7911,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2018,5,1.98,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2018,6,1.1902,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2018,7,.4809,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2018,8,.1188,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2018,9,.1355,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2018,10,.0894,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2018,11,.013,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2018,12,.005,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2019,1,.0058,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2019,2,.3933,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2019,3,1.3663,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2019,4,.9111,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2019,5,.5915,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2019,6,.3082,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2019,7,.2303,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2019,8,.0597,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2019,9,.0366,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2019,10,.0229,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2019,13,.0059,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2020,,,,
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2021,1,.2236,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2021,2,1.3859,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2021,3,5.3635,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2021,4,2.6766,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2021,5,1.4289,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2021,6,.6163,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2021,7,.3995,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2021,8,.1312,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2021,9,.0557,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2022,1,.0738,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2022,2,.5234,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2022,3,2.3824,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2022,4,2.2004,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2022,5,1.2914,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2022,6,1.1361,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2022,7,.3881,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2022,8,.0347,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2022,9,.082,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2022,10,.0384,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2022,11,.0073,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2023,,,,
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2024,1,.0978,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2024,2,1.0981,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2024,3,3.3458,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2024,4,3.2264,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2024,5,2.3649,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2024,6,1.7254,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2024,7,.65,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2024,8,.5836,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2024,9,.1908,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2024,10,.1405,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2024,11,.0073,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2024,13,.028,N,N
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1988,1,2.2554,N,N
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1989,,,,
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1990,,,,
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1991,,,,
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1992,,,,
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1993,,,,
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1994,0,.0378,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1994,1,19.4997,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1994,2,28.9224,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1994,3,11.0259,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1994,4,5.5668,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1994,5,1.5833,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1994,6,.2168,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1994,7,.3892,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1994,8,.0653,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1995,1,28.9204,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1995,2,26.8141,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1995,3,14.8954,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1995,4,4.086,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1995,5,.9754,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1995,6,.4638,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1995,7,.0265,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1995,8,.053,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1996,,,,
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1997,,,,
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1998,,,,
172905,GOM,NONE,11,"MADMF fall BTS",FALL,1999,,,,
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2000,,,,
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2001,,,,
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2002,,,,
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2003,,,,
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2004,,,,
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2005,,,,
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2006,,,,
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2007,,,,
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2008,,,,
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2009,,,,
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2010,,,,
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2011,1,65.4473,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2011,2,45.5846,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2011,3,15.3192,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2011,4,13.288,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2011,5,4.9361,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2011,6,3.0238,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2011,7,1.5812,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2011,8,.8911,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2011,9,.1628,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2011,10,.0253,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2011,11,.0594,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2011,14,.0417,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2011,15,.0417,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2012,1,31.3423,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2012,2,29.3253,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2012,3,10.7574,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2012,4,4.904,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2012,5,1.7187,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2012,6,1.3634,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2012,7,.5749,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2012,8,.4089,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2012,9,.1887,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2012,10,.0544,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2012,11,.0246,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2013,1,18.5097,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2013,2,12.5514,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2013,3,8.4648,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2013,4,5.1502,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2013,5,1.5602,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2013,6,.9129,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2013,7,.2877,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2013,8,.1588,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2013,9,.0285,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2013,10,.0817,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2014,0,.0404,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2014,1,36.0944,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2014,2,18.0219,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2014,3,5.66,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2014,4,2.8917,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2014,5,1.4706,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2014,6,.664,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2014,7,.4242,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2014,8,.1741,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2014,9,.084,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2014,10,.0638,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2014,11,.0821,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2015,1,58.6037,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2015,2,47.727,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2015,3,11.5336,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2015,4,3.0079,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2015,5,2.1151,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2015,6,.4038,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2015,7,.4519,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2015,8,.1464,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2015,9,.1156,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2015,10,.0245,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2015,11,.0237,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2016,0,.3886,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2016,1,21.1237,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2016,2,30.3072,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2016,3,14.5937,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2016,4,5.8896,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2016,5,1.5492,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2016,6,1.1028,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2016,7,.2939,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2016,8,.1351,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2016,9,.138,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2016,10,.0312,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2016,13,.0578,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2016,15,.0312,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2017,1,46.9171,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2017,2,21.4471,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2017,3,14.914,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2017,4,9.7632,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2017,5,2.4479,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2017,6,.9091,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2017,7,.8082,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2017,8,.3221,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2017,9,.0693,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2017,10,.1458,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2017,11,.027,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2017,14,.046,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2018,0,.156,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2018,1,67.4757,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2018,2,43.6523,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2018,3,10.3172,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2018,4,6.0226,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2018,5,3.218,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2018,6,.6994,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2018,8,.1612,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2018,9,.0552,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2018,12,.0307,Y,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2019,1,42.2852,N,N
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2019,2,38.7785,N,N
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2019,3,14.8883,N,N
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2019,4,5.7014,N,N
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2019,5,1.2793,N,N
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2019,6,1.2827,N,N
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2019,7,.0249,N,N
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2019,8,.0587,N,N
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2019,9,.0587,N,N
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2020,,,,
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2021,0,.0347,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2021,1,25.6756,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2021,2,28.3034,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2021,3,15.762,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2021,4,6.5631,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2021,5,1.0223,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2021,6,.9412,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2021,7,1.2702,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2021,8,.2328,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2021,11,.0612,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2022,0,.0208,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2022,1,42.4164,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2022,2,23.4493,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2022,3,12.9351,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2022,4,5.6046,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2022,5,3.3343,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2022,6,1.7992,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2022,7,.4563,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2022,8,.1619,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2022,9,.4313,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2022,10,.0708,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2022,11,.1055,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2022,13,.1942,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2023,0,.8311,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2023,1,39.2364,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2023,2,18.8723,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2023,3,10.4182,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2023,4,5.3835,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2023,5,3.4274,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2023,6,1.9231,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2023,7,.4669,N,Y
172905,GOM,NONE,11,"MADMF fall BTS",FALL,2023,8,.2066,N,Y
